"Data\Textures\vehicles\manufacturer\CRUS\crus_wire_trim_01_diff.dds.6",11/09/2020 02:28:56,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_dark_diff.dds.6",17/07/2020 22:04:26,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_engine_trim_01_ddna.dds.7",24/04/2020 11:55:40,4194304
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_transparent_ddna.dds.6a",17/04/2020 07:21:14,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_pom_ddna.dds.6",05/04/2020 00:49:48,1048576
"Data\Textures\vehicles\manufacturer\CRUS\crus_ptrn_rubber_a_ddna.dds.5",25/06/2020 00:46:58,262144
"Data\Textures\vehicles\manufacturer\CRUS\CRUS_Fabric_Bespoke_ddna.dds.5",14/07/2020 18:49:00,262144
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_dark_ddna.dds.6",17/07/2020 22:04:08,1048576
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_ddna.dds.6",25/06/2020 00:47:28,1048576
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_dark_wear_ddna.dds.6",17/07/2020 22:04:08,1048576
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_wear_ddna.dds.6",25/06/2020 00:47:42,1048576
"Data\Textures\vehicles\manufacturer\CRUS\crus_decal_01_black_diff.dds.7",07/11/2020 05:39:46,4194304
"Data\Textures\vehicles\manufacturer\CRUS\crus_glows_b_diff.dds.7",11/10/2020 05:50:56,4194304
"Data\Textures\vehicles\manufacturer\CRUS\crus_decal_01_diff.dds.7",06/11/2020 05:31:20,4194304
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_wear_spec.dds.6",25/06/2020 00:47:20,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_diff.dds.5",25/06/2020 00:48:50,262144
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_transparent_diff.dds.6",17/04/2020 07:20:04,1048576
"Data\Textures\vehicles\manufacturer\CRUS\crus_engine_trim_01_spec.dds.6",24/04/2020 11:55:36,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_dark_wear_spec.dds.6",17/07/2020 22:04:04,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_grate_trim_01_ddna.dds.7",23/07/2020 00:10:16,4194304
"Data\Textures\vehicles\manufacturer\CRUS\crus_pom_diff.dds.6",09/08/2020 01:04:00,1048576
"Data\Textures\vehicles\manufacturer\CRUS\crus_wire_trim_01_ddna.dds.5",24/06/2020 06:00:22,262144
"Data\Textures\vehicles\manufacturer\CRUS\crus_pom_ddna.dds.6a",05/04/2020 00:49:48,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_engine_trim_01_displ.dds.7",24/04/2020 11:55:34,2097152
"Data\Textures\vehicles\manufacturer\CRUS\crus_wire_trim_01_spec.dds.6",24/06/2020 06:00:22,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_transparent_ddna.dds.7",17/04/2020 07:21:14,4194304
"Data\Textures\vehicles\manufacturer\CRUS\CRUS_Fabric_Bespoke_spec.dds.7",14/07/2020 18:48:02,2097152
"Data\Textures\vehicles\manufacturer\CRUS\crus_grate_trim_01_displ.dds.7",23/07/2020 00:10:08,2097152
"Data\Textures\vehicles\manufacturer\CRUS\crus_engine_trim_01_diff.dds.6",24/04/2020 11:55:36,1048576
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_dark_spec.dds.6",17/07/2020 22:04:04,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_decal_01_black_diff.dds.6",07/11/2020 05:39:46,1048576
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_spec.dds.6",25/06/2020 00:47:24,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_ptrn_rubber_a_ddna.dds.5a",25/06/2020 00:46:58,131072
"Data\Textures\vehicles\manufacturer\CRUS\crus_wire_trim_01_ddna.dds.5a",24/06/2020 06:00:22,131072
"Data\Textures\vehicles\manufacturer\CRUS\crus_decal_01_diff.dds.6",06/11/2020 05:31:20,1048576
"Data\Textures\vehicles\manufacturer\CRUS\crus_pom_spec.dds.6",05/04/2020 00:49:36,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_painted_panels_01_wear_ddna.dds.5a",02/06/2020 22:14:14,131072
"Data\Textures\vehicles\manufacturer\CRUS\crus_pom_displ.dds.6",05/04/2020 00:49:26,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_dark_ddna.dds.5a",17/07/2020 22:04:08,131072
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_dark_wear_ddna.dds.5a",17/07/2020 22:04:08,131072
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_wear_ddna.dds.5a",25/06/2020 00:47:42,131072
"Data\Textures\vehicles\manufacturer\CRUS\crus_painted_panels_01_ddna.dds.5a",02/06/2020 22:14:14,131072
"Data\Textures\vehicles\manufacturer\CRUS\crus_grate_trim_01_ddna.dds.5a",23/07/2020 00:10:16,131072
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_displ.dds.6",25/06/2020 00:47:16,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_ddna.dds.5a",25/06/2020 00:47:28,131072
"Data\Textures\vehicles\manufacturer\CRUS\CRUS_Fabric_Bespoke_ddna.dds.5a",14/07/2020 18:49:00,131072
"Data\Textures\vehicles\manufacturer\CRUS\crus_painted_panels_01_wear_diff.dds.5",02/06/2020 22:07:14,131072
"Data\Textures\vehicles\manufacturer\CRUS\crus_ptrn_rubber_a_displ.dds.5",25/06/2020 00:46:52,131072
"Data\Textures\vehicles\manufacturer\CRUS\crus_glows_b_diff.dds.6",11/10/2020 05:50:56,1048576
"Data\Textures\vehicles\manufacturer\CRUS\crus_engine_trim_01_ddna.dds.5a",24/04/2020 11:55:40,131072
"Data\Textures\vehicles\manufacturer\CRUS\crus_engine_trim_01_ddna.dds.6",24/04/2020 11:55:40,1048576
"Data\Textures\vehicles\manufacturer\CRUS\crus_painted_panels_01_diff.dds.5",02/06/2020 22:14:16,131072
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_wear_diff.dds.5",25/06/2020 00:47:26,131072
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_blend.dds.5",25/06/2020 00:47:24,131072
"Data\Textures\vehicles\manufacturer\CRUS\CRUS_Fabric_Bespoke_diff.dds.5",14/07/2020 18:49:00,131072
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_dark_wear_diff.dds.5",17/07/2020 22:04:12,131072
"Data\Textures\vehicles\manufacturer\CRUS\crus_wire_trim_01_diff.dds.5",11/09/2020 02:28:56,131072
"Data\Textures\vehicles\manufacturer\CRUS\crus_pom_ddna.dds.5",05/04/2020 00:49:48,262144
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_dark_diff.dds.5",17/07/2020 22:04:26,131072
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_transparent_displ.dds.7",17/04/2020 07:21:08,2097152
"Data\Textures\vehicles\manufacturer\CRUS\crus_painted_panels_01_blend.dds.5",02/06/2020 22:14:24,131072
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_dark_ddna.dds.5",17/07/2020 22:04:08,262144
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_ddna.dds.5",25/06/2020 00:47:28,262144
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_dark_wear_ddna.dds.5",17/07/2020 22:04:08,262144
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_wear_ddna.dds.5",25/06/2020 00:47:42,262144
"Data\Textures\vehicles\manufacturer\CRUS\crus_grate_trim_01_spec.dds.5",23/07/2020 00:10:54,131072
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_transparent_ddna.dds.5a",17/04/2020 07:21:14,131072
"Data\Textures\vehicles\manufacturer\CRUS\crus_pom_diff.dds.5",09/08/2020 01:04:00,262144
"Data\Textures\vehicles\manufacturer\CRUS\crus_decal_01_diff.dds.5",06/11/2020 05:31:20,262144
"Data\Textures\vehicles\manufacturer\CRUS\crus_decal_01_black_diff.dds.5",07/11/2020 05:39:46,262144
"Data\Textures\vehicles\manufacturer\CRUS\crus_ptrn_rubber_a_ddna.dds.4",25/06/2020 00:46:58,65536
"Data\Textures\vehicles\manufacturer\CRUS\CRUS_Fabric_Bespoke_ddna.dds.4",14/07/2020 18:49:00,65536
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_wear_spec.dds.5",25/06/2020 00:47:20,131072
"Data\Textures\vehicles\manufacturer\CRUS\crus_engine_trim_01_displ.dds.6",24/04/2020 11:55:34,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_dark_wear_spec.dds.5",17/07/2020 22:04:04,131072
"Data\Textures\vehicles\manufacturer\CRUS\CRUS_Fabric_Bespoke_spec.dds.6",14/07/2020 18:48:02,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_diff.dds.4",25/06/2020 00:48:50,65536
"Data\Textures\vehicles\manufacturer\CRUS\crus_engine_trim_01_spec.dds.5",24/04/2020 11:55:36,131072
"Data\Textures\vehicles\manufacturer\CRUS\crus_glows_b_diff.dds.5",11/10/2020 05:50:56,262144
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_transparent_diff.dds.5",17/04/2020 07:20:04,262144
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_transparent_ddna.dds.6",17/04/2020 07:21:14,1048576
"Data\Textures\vehicles\manufacturer\CRUS\crus_pom_ddna.dds.5a",05/04/2020 00:49:48,131072
"Data\Textures\vehicles\manufacturer\CRUS\crus_wire_trim_01_ddna.dds.4",24/06/2020 06:00:22,65536
"Data\Textures\vehicles\manufacturer\CRUS\crus_wire_trim_01_spec.dds.5",24/06/2020 06:00:22,131072
"Data\Textures\vehicles\manufacturer\CRUS\crus_pom_displ.dds.5",05/04/2020 00:49:26,131072
"Data\Textures\vehicles\manufacturer\CRUS\crus_pom_spec.dds.5",05/04/2020 00:49:36,131072
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_transparent_spec.dds.7",17/04/2020 07:21:10,2097152
"Data\Textures\vehicles\manufacturer\CRUS\crus_engine_trim_01_diff.dds.5",24/04/2020 11:55:36,262144
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_dark_spec.dds.5",17/07/2020 22:04:04,131072
"Data\Textures\vehicles\manufacturer\CRUS\crus_grate_trim_01_ddna.dds.6",23/07/2020 00:10:16,1048576
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_spec.dds.5",25/06/2020 00:47:24,131072
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_displ.dds.5",25/06/2020 00:47:16,131072
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_transparent_displ.dds.6",17/04/2020 07:21:08,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_engine_trim_01_ddna.dds.5",24/04/2020 11:55:40,262144
"Data\Textures\vehicles\manufacturer\CRUS\crus_ptrn_rubber_a_ddna.dds.4a",25/06/2020 00:46:58,32768
"Data\Textures\vehicles\manufacturer\CRUS\crus_painted_panels_01_wear_ddna.dds.4a",02/06/2020 22:14:12,32768
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_dark_ddna.dds.4a",17/07/2020 22:04:08,32768
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_dark_wear_ddna.dds.4a",17/07/2020 22:04:08,32768
"Data\Textures\vehicles\manufacturer\CRUS\CRUS_Fabric_Bespoke_ddna.dds.4a",14/07/2020 18:49:00,32768
"Data\Textures\vehicles\manufacturer\CRUS\crus_grate_trim_01_ddna.dds.4a",23/07/2020 00:10:16,32768
"Data\Textures\vehicles\manufacturer\CRUS\crus_grate_trim_01_displ.dds.6",23/07/2020 00:10:08,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_wire_trim_01_ddna.dds.4a",24/06/2020 06:00:22,32768
"Data\Textures\vehicles\manufacturer\CRUS\crus_painted_panels_01_ddna.dds.4a",02/06/2020 22:14:14,32768
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_wear_ddna.dds.4a",25/06/2020 00:47:42,32768
"Data\Textures\vehicles\manufacturer\CRUS\crus_painted_panels_01_wear_diff.dds.4",02/06/2020 22:07:14,32768
"Data\Textures\vehicles\manufacturer\CRUS\crus_pom_ddna.dds.4",05/04/2020 00:49:48,65536
"Data\Textures\vehicles\manufacturer\CRUS\crus_decal_01_diff.dds.4",06/11/2020 05:31:20,65536
"Data\Textures\vehicles\manufacturer\CRUS\crus_decal_01_black_diff.dds.4",07/11/2020 05:39:46,65536
